0,1,2,3,4,5,6,7
0.3164517,0.1942882,0.1867166,0.2313088,0.277416,0.1933997,0.2253328,0.1833838
0.201033,0.101397,0.08390507,0.110488,0.1052132,0.1480451,0.09270339,0.1122572
0.1691173,0.1028776,0.09953187,0.1006175,0.1050559,0.1060668,0.1027273,0.09063017
0.1683004,0.1515794,0.1060491,0.1084066,0.09785681,0.1203857,0.1079967,0.09590362
0.2737652,0.1386704,0.114809,0.1743299,0.1053463,0.1095412,0.1149058,0.07855335
0.1971733,0.1234073,0.09017973,0.09132076,0.09709884,0.1279565,0.1001513,0.114339
0.1637825,0.143096,0.1416087,0.1261783,0.1076121,0.1129978,0.1097053,0.0965558
0.1498835,0.0981912,0.09601924,0.1027865,0.09084759,0.1049953,0.09328108,0.08740896
0.2366432,0.1145006,0.09388581,0.1024813,0.1169569,0.09112369,0.1101638,0.09502711
0.2371331,0.1070803,0.09826354,0.08868383,0.127724,0.1050884,0.09856992,0.09101968
0.2101017,0.1645937,0.1066225,0.1020968,0.09284453,0.1270616,0.1212956,0.09360568
0.2415053,0.1206234,0.09029009,0.1185423,0.1027081,0.09767176,0.09585528,0.0858761
0.2633988,0.1138621,0.09751535,0.1391433,0.09090982,0.1060197,0.1277464,0.1141958
0.2528802,0.1215016,0.1145267,0.08987048,0.0992787,0.09144292,0.1136391,0.1047199
0.2461834,0.1050243,0.1187442,0.1199471,0.165351,0.130972,0.09696518,0.0989554
0.2995236,0.1025884,0.1210846,0.1102402,0.1086643,0.116445,0.1161381,0.08658047
0.2622144,0.1615287,0.132484,0.13185,0.1224091,0.1226251,0.1237819,0.08195881
0.2000212,0.1293498,0.1002957,0.09410744,0.1519995,0.1051825,0.1000727,0.100696
0.1439944,0.1437919,0.1114919,0.09427292,0.09974904,0.1403082,0.106681,0.1044054
0.1622736,0.1356263,0.1181277,0.1113101,0.1282184,0.09001852,0.10564,0.1069957
0.1933866,0.1068122,0.1292187,0.1013343,0.1279914,0.1607115,0.108237,0.1242841
,0.110343,0.09012046,0.1032248,0.120255,0.1173041,0.108202,0.08730225
,0.1067049,0.1103106,0.1371585,0.1052526,0.1116503,0.09992213,0.0905791
,0.1198119,0.1140239,0.1171098,0.1221553,0.120622,0.1114008,0.1035944
,0.09651332,0.1022685,0.09842727,0.1049368,0.1165258,0.1477557,0.1022846
,0.110362,0.1073774,0.1046779,0.1155724,0.0979904,0.09953697,0.1056977
,0.1269394,0.1249118,0.1329875,0.1065164,0.1356959,0.1126647,0.1035565
,0.1292999,0.116214,0.1133825,0.09606514,0.09737115,0.1563491,0.1121739
,0.1174768,0.09172224,0.1026199,0.09496529,0.0972531,0.1097179,0.1475441
,0.1013374,0.1056007,0.1130449,0.137715,0.1063675,0.1202874,0.09406904
,0.1311063,0.1082434,0.1204578,0.1060748,0.152524,0.09180926,0.09264778
,0.1280614,0.09862411,0.1150654,0.1060784,0.1023372,0.09717694,0.1457414
,0.104552,0.1024902,0.1057726,0.09414368,0.1015957,0.09604589,0.1027649
,0.1336405,0.09895446,0.1172333,0.1156584,0.1069105,0.09328329,0.09407528
,0.1141696,0.1051444,0.124823,0.126617,0.1108855,0.09890065,0.09377903
,0.1390742,0.09055353,0.09011027,0.1163777,0.1231353,0.1185782,0.1007147
,0.1175163,0.09073184,0.1554146,0.1645561,0.1159396,0.09995871,0.1104796
,0.1191158,0.09724773,0.1046831,0.1015271,0.09618267,0.09893185,0.1044179
,0.1095022,0.09524961,0.1187655,0.1382962,0.1254894,0.09653587,0.09855429
,0.126399,0.09913697,0.1074565,0.09189924,0.1164459,0.1092483,0.1165663
,0.1589924,0.102373,0.1186946,0.1610374,0.1149876,0.1362259,0.1245696
,0.1118244,0.1335046,0.1637554,0.1743607,0.1047016,0.1023841,0.08573754
,0.09838807,0.101474,0.1178198,0.117156,0.1369056,0.1039034,0.1981211
,0.1553226,0.09605642,0.1186054,0.1203527,0.1124754,0.1266987,0.09227208
,0.1080032,0.09637402,0.114967,0.115984,0.1015107,0.1003405,0.101892
,0.1057265,0.0894985,0.09757171,0.1022889,0.115397,0.1139849,0.09393376
,0.138059,0.09307048,0.1419178,0.1054627,0.0994093,0.1152201,0.1177675
,0.1582623,0.1142541,0.1290859,0.1180386,0.1223725,0.09330004,0.1185707
,0.1045086,0.110821,0.1239152,0.09430299,0.1261659,0.1318373,0.09908598
,0.1114092,0.09980333,0.1396564,0.1294474,0.107821,0.1026351,0.09189021
,0.1616695,0.107824,0.1222102,0.1459123,0.1043403,0.0989842,0.092448
,0.1221037,0.0897954,0.1166853,0.1511388,0.1279404,0.1235757,0.1074357
,0.1232874,0.09988157,0.1197503,0.1411554,0.1229699,0.1115642,0.09920274
,0.1129305,0.088004,0.1054796,0.09220265,0.1010461,0.09694933,0.09928902
,0.1220038,0.1068396,0.09918343,0.1043402,0.1236141,0.102592,0.09415937
,0.1222503,0.09683727,0.1022105,0.124584,0.1154078,0.1325594,0.08431592
,0.1329225,0.09893838,0.1212781,0.1502184,0.1044605,0.1091036,0.0959525
,0.1248898,0.1004561,0.1550284,0.1326213,0.1007657,0.0946412,0.1174683
,0.1451956,0.1142464,0.096005,0.1071488,0.1061598,0.1136826,0.2025361
,0.1320712,0.09289543,0.1266327,0.1068215,0.1278703,0.1069268,0.1545101
,0.1031467,0.1033936,0.1296648,0.1044255,0.0950704,0.1067427,0.08876919
,0.09372913,0.1136079,0.1264565,0.1425176,0.1095674,0.100965,0.1317786
,0.1290869,0.08531441,0.106176,0.1248049,0.1090695,0.09544101,0.124665
,0.109474,0.1417314,0.111325,0.1396768,0.1156656,0.1043633,0.1030499
,0.1055196,0.09039962,0.1071105,0.1278838,0.1269249,0.1241603,0.112637
,0.1246422,0.09822472,0.1005085,0.09598412,0.1122967,0.08793777,0.1025844
,0.1296348,0.1001723,0.1155473,0.1021774,0.1046234,0.1239776,0.1270189
,0.09747361,0.09973328,0.09153029,0.1017782,0.1285401,0.1254848,0.1073421
,0.1087438,0.09029326,0.1243573,0.1004453,0.1005816,0.1028418,0.09929977
,0.1627897,0.1073517,0.1320644,0.1023909,0.1076706,0.107608,0.1209721
,0.09946986,0.09615415,0.1203783,0.1345611,0.1651814,0.1207612,0.09762353
,0.114618,0.1306247,0.1214397,0.1058391,0.09384937,0.1294458,0.09540842
,0.1093848,0.1040908,0.1062121,0.1260169,0.111056,0.12754,0.09401968
,0.1061822,0.113318,0.1129166,0.1046952,0.1218503,0.08972468,0.09683921
,0.1066102,0.1011983,0.1265453,0.1029176,0.1117008,0.1096811,0.1042861
,0.1130832,0.1037953,0.1170456,0.1158636,0.1329421,0.1272621,0.1112489
,0.1172061,0.1172901,0.1231724,0.1241245,0.1123954,0.09880138,0.1020421
,0.1181061,0.1145984,0.1152028,0.1014478,0.1135219,0.1240499,0.07943556
,0.132926,0.09412463,0.119584,0.1110236,0.09419114,0.09980609,0.1203059
,0.1094103,0.1266811,0.117212,0.1130801,0.1361535,0.1105398,0.1065978
,0.1145862,0.1022508,0.1274169,0.09526677,0.1824469,0.1549643,0.08191839
,0.1053633,0.1144853,0.1092848,0.09837795,0.09634024,0.1049807,0.1233564
,0.09840584,0.102599,0.123328,0.1004978,0.1208822,0.1131336,0.09263278
,0.1129174,0.1102761,0.1124453,0.1037753,0.1171626,0.09219036,0.1202455
,0.1117846,0.09939349,0.1053866,0.1160403,0.1160913,0.09285917,0.1035043
,0.1089118,0.1123607,0.1078963,0.1460492,0.1124357,0.1139862,0.07805594
,0.1086085,0.1026681,0.1644206,0.1267498,0.1537383,0.1238294,0.1032226
,0.1275787,0.1072366,0.1151216,0.1003548,0.129728,0.1135626,0.09739368
,0.1169347,0.1073306,0.1437581,0.1294396,0.0936892,0.1155261,0.1043238
,0.1360874,0.124683,0.1600199,0.1184791,0.1084803,0.1514878,0.08991728
,0.1154219,0.110838,0.1269511,0.1039602,0.1242148,0.1091927,0.1015554
,0.1047356,0.08591377,0.1104114,0.1069886,0.1148817,0.1481082,0.09426525
,0.1343458,0.1021258,0.1140867,0.09467611,0.1232273,0.1270945,0.107627
,0.159161,0.08914545,0.1068985,0.1014238,0.1335096,0.1725575,0.09612611
,0.1205591,0.09814789,0.09969389,0.1295869,0.09511733,0.1148258,0.09178659
,0.09793581,0.1010543,0.1291094,0.1370977,0.09842466,0.1093071,0.08125347
,0.1328253,0.1100265,0.1093023,0.1332653,0.09935214,0.1171685,0.09228297
,0.1158661,0.09751718,0.1259475,0.1193961,0.1011551,0.130504,0.09637346
,0.1135938,0.105071,0.167887,0.1340115,0.1359935,0.100733,0.09949751
,0.1067943,0.1050454,0.1130426,0.1023859,0.1362494,0.09818194,0.1000049
,0.1123857,0.09567204,0.1108492,0.1349052,0.1193416,0.1143006,0.1243007
,0.1200974,0.11721,0.1448701,0.1152295,0.1149955,0.1103048,0.1132168
,0.1130768,0.09503885,0.2802026,0.1275808,0.1090815,1.625087,0.08672037
,0.0993712,0.09674899,0.1288995,0.1241475,0.1581623,0.1245602,0.09918389
,0.1127633,0.1214091,0.09767455,0.1267667,0.1297142,0.1073894,0.08703706
,0.1393501,0.1044105,0.08679157,0.09974774,0.1100132,0.1231269,0.1149958
,0.1288107,0.1103353,0.1102781,0.1100318,0.1077504,0.1039806,0.09491821
,0.1253265,0.1068118,0.1095591,0.1283603,0.1486925,0.09783115,0.09273061
,0.1014073,0.1333177,0.1072469,0.1172871,0.1069673,0.09529145,0.09643746
,0.1431144,0.1302742,0.1466225,0.1090145,0.1685485,0.1056224,0.1166683
,0.1005568,0.1160742,0.1554291,0.09826325,0.1249117,0.1444525,0.1008209
,0.1174024,0.1118901,0.107242,0.1390843,0.1233119,0.1237778,0.1070451
,0.1220242,0.1022246,0.1150487,0.1415537,0.09433714,0.1060086,0.1041603
,0.1355943,0.1106927,0.09441311,0.1483031,0.1430372,0.1166684,0.1454118
,0.1330278,0.1186544,0.1358975,0.1026065,0.1099922,0.1260331,0.1099024
,0.1099913,0.1082139,0.08706526,0.1241484,0.1290968,0.09411891,0.08638161
,0.1284114,0.0990252,0.09528156,0.1276601,0.1034793,0.1630191,0.09720598
,0.1130049,0.1034252,0.1325179,0.1236488,0.1174935,0.1080226,0.09321736
,0.1944554,0.1126478,0.1281695,0.1048153,0.1210177,0.09427451,0.09896206
,0.1280074,0.09572474,0.1691718,0.1183908,0.1097591,0.08440843,0.1192436
,0.1186669,0.1141832,0.11336,0.1215957,0.1093743,0.1079429,0.08969476
,0.2853208,0.1492221,0.1625104,0.1088007,0.124984,0.121257,0.1138652
