0,1,2,3,4,5,6,7
,0.1083975,0.1044544,0.1093729,0.1319459,0.1009787,0.1243496,0.09532433
,0.1710053,0.09644845,0.1111037,0.1289237,0.09661607,0.1214616,0.09068199
,0.1598995,0.1386937,0.103761,0.1119979,0.1142912,0.1002642,0.0901993
,0.153702,0.1249869,0.09575343,0.1335204,0.1021459,0.09549146,0.09951499
,0.1084594,0.09502864,0.09808266,0.1304372,0.117094,0.1162184,0.1114042
,0.1312924,0.09725861,0.1098252,0.1303716,0.1053273,0.1285607,0.1112506
,0.1282776,0.0948716,0.1107855,0.09960658,0.1534534,0.1239942,0.085454
,0.1323742,0.1463073,0.1176921,0.1144766,0.1096761,0.1106726,0.101046
,0.1251478,0.1077905,0.1380348,0.1309745,0.1053234,0.1034307,0.08286649
,0.1002222,0.1043755,0.1498746,0.1392479,0.1321757,0.1218756,0.1082273
,0.1481297,0.1365352,0.1038047,0.1435551,0.119288,0.1631365,0.09621556
,0.1017547,0.1008525,0.1089301,0.1193768,0.115489,0.1040691,0.1316927
,0.1195097,0.1025952,0.1093251,0.1370299,0.09935561,0.131251,0.100443
,0.126085,0.09655556,0.09164025,0.1051226,0.1047064,0.1035411,0.1330972
,0.1105358,0.1261917,0.1232168,0.1335527,0.0983984,0.1038123,0.09855959
,0.1120778,0.09457469,0.1423863,0.1167035,0.1214897,0.08402408,0.09460535
,0.1630844,0.1016386,0.1185734,0.1191072,0.127598,0.09457589,0.08628744
,0.1322568,0.1027162,0.1065073,0.1329941,0.1122402,0.1038557,0.1130393
,0.1441065,0.09795005,0.1106945,0.1416911,0.1231101,0.1237442,0.09677938
,0.1183803,0.1018464,0.1001121,0.1883472,0.1263876,0.1082609,0.09761395
,0.1188845,0.1334948,0.1220177,0.1187307,0.1140267,0.1027892,0.1284737
,0.1159659,0.1049196,0.1139934,0.119284,0.1075881,0.1167824,0.1122753
,0.1229949,0.0869469,0.1001161,0.1410072,0.1207635,0.09737221,0.117088
,0.1197225,0.1160969,0.09834674,0.160307,0.1292955,0.1453486,0.09447197
,0.1461613,0.09833434,0.1089962,0.1007328,0.1296383,0.1339177,0.1050181
,0.148892,0.1009582,0.1029519,0.140385,0.1466714,0.1068167,0.117877
,0.1230203,0.09651201,0.1144506,0.1555927,0.1109496,0.129315,0.09814004
,0.1281639,0.1962121,0.1070941,0.1040842,0.1775728,0.09820921,0.1094228
,0.1351916,0.1121674,0.1303417,0.1207015,0.1023276,0.1142539,0.1458009
,0.1455695,0.1078756,0.1425696,0.1247993,0.2180539,0.09204494,0.11645
,0.1115341,0.1165393,0.09220939,0.1840384,0.09014794,0.1007777,0.09334763
,0.1009904,0.1041264,0.1071074,0.1266543,0.09931557,0.1022067,0.160613
,0.1281007,0.1294022,0.1066169,0.14829,0.09794995,0.1017338,0.1089588
,0.1241637,0.09859133,0.1250707,0.1039667,0.1115562,0.1471308,0.1055173
,0.1179738,0.1121025,0.1229569,0.1333265,0.1345046,0.1227356,0.1210422
,0.1161413,0.1059853,0.1015894,0.1147564,0.111781,0.1567543,0.07716763
,0.1223572,0.1006728,0.0967972,0.1119834,0.101848,0.106493,0.1074934
,0.1017929,0.09575096,0.1098159,0.1385582,0.1019044,0.1486463,0.0896262
,0.1004954,0.1174337,0.09060845,0.1364136,0.105037,0.09198372,0.1397519
,0.1065398,0.1128829,0.1239031,0.1116313,0.1256676,0.1625505,0.1255131
,0.109071,0.1288017,0.1479418,0.1596518,0.1523779,0.1039308,0.1052791
,0.1395941,0.1028098,0.1195747,0.1202997,0.1108187,0.148164,0.08634905
,0.1129791,0.09425759,0.09973253,0.1001793,0.1075795,0.1106638,0.1205349
,0.1601601,0.1054478,0.1012106,0.1025059,0.1129087,0.09605526,0.08995915
,0.1220281,0.1016405,0.09174475,0.1707322,0.1101336,0.09022206,0.1047961
,0.1198764,0.1091147,0.08972609,0.1091059,0.09410061,0.10567,0.115738
,0.128304,0.09927115,0.1014678,0.09901821,0.1206425,0.1284516,0.1019954
,0.09756757,0.1013775,0.09444247,0.1653988,0.1638167,0.09729052,0.09510388
,0.1199899,0.1079842,0.1222605,0.1277092,0.1153927,0.1071303,0.09729627
,0.1193651,0.11507,0.1273246,0.1390124,0.1346322,0.1063444,0.1333631
,0.1306975,0.1199545,0.1052821,0.1569996,0.09668292,0.1115769,0.1034973
,0.1296846,0.1063443,0.1266472,0.1104809,0.09250284,0.1088059,0.09541165
,0.1004004,0.1214545,0.1080652,0.1453071,0.137297,0.1064512,0.1204411
,0.1433327,0.1006883,0.1002259,0.1406265,0.1055322,0.09381809,0.1177672
,0.1108879,0.1238348,0.1305978,0.09888859,0.142015,0.1128472,0.0943087
,0.1276603,0.09923833,0.1325098,0.1383896,0.1485744,0.1091902,0.09992048
,0.1394395,0.0967351,0.09775384,0.1152757,0.1248241,0.1408205,0.1007825
,0.1384029,0.105265,0.1071839,0.1394002,0.1245356,0.1073168,0.103037
,0.1008127,0.1012338,0.1042132,0.1176135,0.0933763,0.1020893,0.08010515
,0.1134934,0.1114703,0.1106683,0.1178053,0.1299065,0.1022404,0.09189115
,0.09854443,0.109307,0.1120132,0.1602815,0.151657,0.1091839,0.1109568
,0.1063085,0.1231331,0.1071523,0.1128177,0.1231472,0.101498,0.1141841
,0.1533254,0.1027591,0.114092,0.1304784,0.1382969,0.1057642,0.1048914
,0.1051062,0.1068648,0.1140441,0.1205229,0.1021385,0.09735704,0.09888706
,0.1159138,0.1038813,0.108336,0.1169844,0.103867,0.1075866,0.1097242
,0.1223351,0.1086362,0.1075338,0.1282775,0.1313068,0.1047918,0.1000516
,0.1264155,0.1049148,0.1246607,0.1338561,0.147166,0.1043202,0.09599037
,0.107757,0.10782,0.1183294,0.1109207,0.1113214,0.1037768,0.09402485
,0.1128813,0.09182776,0.1274197,0.1509622,0.1272709,0.1179774,0.08530487
,0.1105511,0.1341777,0.09822935,0.1455641,0.116012,0.09556131,0.08635364
,0.1222988,0.1128816,0.1129665,0.118197,0.1283708,0.1273153,0.1283268
,0.160078,0.09867948,0.0921582,0.1137061,0.1747398,0.09960372,0.1011791
,0.1542699,0.1111791,0.1287698,0.1074066,0.1133012,0.109144,0.09822887
,0.0979876,0.0927704,0.1176875,0.1006696,0.100643,0.1238756,0.1127612
,0.134308,0.09305397,0.1056506,0.1200698,0.1056223,0.09782283,0.09757931
,0.1112121,0.1104257,0.1160409,0.1043353,0.09069647,0.1059342,0.0987684
,0.1325752,0.1025535,0.1025331,0.1423864,0.153081,0.09466282,0.108195
,0.1069746,0.1195234,0.106815,0.1115105,0.1025667,0.1026009,0.1136169
,0.1131015,0.1050099,0.1104545,0.1278683,0.1119986,0.1005192,0.09284756
,0.1234264,0.1012461,0.1330804,0.1479872,0.1384462,0.09584277,0.1223934
,0.1656841,0.1042614,0.1371406,0.1582227,0.1029388,0.1142416,0.1202689
,0.09600851,0.09278871,0.08613448,0.1150562,0.1029534,0.1314358,0.0968864
,0.106307,0.1002994,0.09574019,0.1266826,0.1128042,0.09725398,0.08092996
,0.1156813,0.1413328,0.1198724,0.1797841,0.1374057,0.1381622,0.0927046
,0.1177902,0.1138928,0.1210379,0.1198394,0.1144113,0.1034511,0.1274633
,0.1100148,0.103628,0.1348553,0.1207375,0.1064857,0.09453552,0.08131702
,0.1109854,0.1189668,0.1318559,0.1425899,0.1348536,0.09573193,0.1058098
,0.1015632,0.1323261,0.1128126,0.1300123,0.10545,0.1038036,0.08120347
,0.1327151,0.1157724,0.1116194,0.1391625,0.1506714,0.1218414,0.09833452
,0.1232303,0.1456029,0.09724802,0.1227406,0.1388694,0.1148928,0.09017023
,0.1208174,0.1060091,0.1119954,0.1215598,0.1125191,0.1619522,0.08660928
,0.1117752,0.1227779,0.1384944,0.1051901,0.1571292,0.1032353,0.0892581
,0.1106147,0.1165991,0.1280736,0.1201858,0.1122956,0.1063492,0.1255462
,0.1324352,0.1189683,0.09679908,0.1398219,0.1831446,0.1104372,0.1098951
,0.1002423,0.1153418,0.1338034,0.1872778,0.1155858,0.1414643,0.1014919
,0.1336108,0.09372715,0.09925658,0.1521512,0.0967458,0.0894203,0.0965556
,0.1207408,0.1009009,0.1087882,0.1373655,0.1111382,0.1060351,0.1017694
,0.1237149,0.09708327,0.09853834,0.09957065,0.1064811,0.1004694,0.1236509
,0.1113111,0.1232007,0.09467384,0.1252538,0.1191757,0.09221891,0.1016651
,0.123319,0.09312421,0.09245877,0.1795453,0.1430551,0.1149507,0.09447287
,0.1019086,0.1220752,0.1299627,0.1551625,0.1045334,0.1028943,0.09229225
,0.1165747,0.09559481,0.1565264,0.1205865,0.1345633,0.09806175,0.1101543
,0.1347998,0.1097261,0.1385242,0.1287598,0.1056515,0.08785141,0.1037043
,0.1459538,0.1036913,0.1552167,0.1410782,0.1034647,0.0911042,0.1843835
,0.1487273,0.1093653,0.1033253,0.1031541,0.1166674,0.1065106,0.0851422
,0.122204,0.09589978,0.1064627,0.09234464,0.1227601,0.1264126,0.09137337
,0.1301814,0.1099799,0.110356,0.1054656,0.1004138,0.1355579,0.1512095
,0.1059356,0.1112616,0.1252731,0.1634643,0.0954079,0.1050688,0.09784423
,0.1377134,0.109941,0.1006736,0.1209292,0.127783,0.09925108,0.09082229
,0.1291592,0.1025545,0.1126365,0.101213,0.1366294,0.1127819,0.08988054
,0.1973204,0.09673585,0.1082161,0.1624448,0.09319464,0.1646337,0.1018774
,0.1058514,0.1193896,0.1237538,0.0949136,0.0963055,0.1005731,0.1007174
,0.121283,0.1043975,0.09296741,0.1212043,0.1108445,0.1181696,0.08002327
,0.116116,0.1022817,0.1052839,0.09737775,0.1248703,0.1414862,0.09784036
,0.1126817,0.1200346,0.1140775,0.1311802,0.1245568,0.143009,0.09492324
,0.1135895,0.1131358,0.1244434,0.1292245,0.1126402,0.1226534,0.09449384
,0.1184,0.1047488,0.09475384,0.1028795,0.1226682,0.1236839,0.09002856
,0.1219985,0.0994574,0.1319771,0.1226276,0.1172103,0.08738935,0.09880082
,0.1146693,0.1052071,0.1327119,0.1052242,0.110347,0.1240604,0.09109752
,0.1417503,0.1308089,0.09164073,0.111481,0.09779802,0.1006821,0.09470324
,0.1299821,0.1076474,0.109615,0.1550345,0.1688005,0.1281322,0.1133605
,0.1170402,0.1186658,0.1255332,0.09175924,0.1145453,0.1085388,0.08135985
,0.1106436,0.1182302,0.1772516,0.1601058,0.1257137,0.09531053,0.1093058
,0.1113693,0.1140824,0.1227954,0.1495292,0.1362138,0.122919,0.09451802
,0.1332902,0.126863,0.09645809,0.1049907,0.1099031,0.1089352,0.09276134
,0.09962829,0.1040612,0.1266066,0.1401384,0.1374178,0.1268222,0.1014887
,0.1052028,0.1022,0.1028598,0.1505587,0.1041016,0.1044629,0.1097346
,0.1207972,0.1053268,0.09636606,0.1426583,0.0995376,0.1056136,0.09361632
,0.1208352,0.1126347,0.09931324,0.1632249,0.1093982,0.1131021,0.1733558
,0.1132447,0.09113604,0.09759759,0.1915953,0.1049574,0.09405568,0.1229606
,0.09712592,0.09604175,0.1072152,0.121227,0.1272065,0.105445,0.1168519
,0.1137922,0.1299046,0.1069795,0.1099015,0.0995057,0.1155789,0.1045553
,0.1116635,0.1059811,0.1016395,0.1175627,0.1359897,0.151478,0.104588
,0.1266794,0.08736726,0.1295702,0.1655288,0.1208643,0.1312325,0.1029469
,0.1085245,0.1232218,0.1320199,0.1383792,0.1247862,0.1209341,0.09921373
,0.130014,0.1367829,0.1193484,0.143054,0.1064682,0.12799,0.1099017
,0.1223953,0.1286085,0.1221684,0.1162351,0.1053599,0.08700003,0.1036531
,0.1286816,0.1059223,0.1150596,0.1527618,0.1118248,0.09943111,0.08534141
,0.1230186,0.09204374,0.1080802,0.1493884,0.2222276,0.1107703,0.1046608
,0.1208476,0.1270519,0.1110434,0.1363613,0.1001428,0.1183949,0.09775477
,0.1284624,0.1156307,0.09409831,0.1502903,0.1084172,0.09537038,0.1230581
,0.1150637,0.1192498,0.1001506,0.121924,0.1652573,0.1090932,0.101728
,0.1046615,0.1347794,0.1315341,0.09860976,0.1323039,0.09731512,0.1190442
,0.1374226,0.1077915,0.1210384,0.1410384,0.105819,0.09851114,0.1018212
,0.1054506,0.1181007,0.1038664,0.1228934,0.1167502,0.08727342,0.0971023
,0.1358498,0.1040866,0.1134438,0.1179233,0.1522694,0.1220152,0.09229943
,0.1140622,0.1110107,0.09740975,0.1674747,0.09075097,0.08351518,0.1261038
,0.1029032,0.1333413,0.09359885,0.1401495,0.1444357,0.08737727,0.100599
,0.1257843,0.09861503,0.09333,0.1120658,0.1210693,0.09293935,0.08623979
,0.1081693,0.1249661,0.09605833,0.1080458,0.1234579,0.1376955,0.08931866
,0.1310147,0.1057007,0.1298864,0.1034901,0.1190455,0.103242,0.0873791
,0.1416249,0.1400736,0.15076,0.1469251,0.1254173,0.119218,0.09702584
,0.1034563,0.1201307,0.0934447,0.1252636,0.1225369,0.1787237,0.09989959
,0.1275316,0.108347,0.09709178,0.1378787,0.1124449,0.1373491,0.09637353
,0.1229171,0.1040228,0.2174895,0.1323745,0.1182321,0.104453,0.1002352
,0.1234857,0.1242774,0.09095444,0.1307733,0.1132316,0.1069447,0.1060373
,0.1499482,0.1018113,0.09780454,0.1172779,0.1191528,0.1020145,0.1068668
,0.134744,0.113457,0.1034816,0.1504396,0.120256,0.1360822,0.1017317
,0.104882,0.1353502,0.1469771,0.1265522,0.09484024,0.1091066,0.1116056
,0.1454841,0.09957139,0.1049923,0.1988498,0.1455293,0.1195647,0.09468751
,0.1071505,0.09332412,0.1119879,0.1265954,0.1562611,0.1154186,0.1228783
,0.1757208,0.1052012,0.09548578,0.1209109,0.1095507,0.102506,0.1119928
,0.1038646,0.1075049,0.1339201,0.09587248,0.1193185,0.09651585,0.08584659
,0.1375664,0.1050852,0.1172413,0.1305506,0.1412614,0.103883,0.1222715
,0.1372858,0.1049407,0.1286231,0.1699853,0.1387945,0.1073697,0.08604997
,0.09940549,0.1113277,0.1024208,0.1190731,0.1450325,0.0938043,0.1151313
,0.1329337,0.1004621,0.1753031,0.1434983,0.1226458,0.1010574,0.1057262
,0.1255714,0.1150733,0.09997748,0.1107293,0.1156049,0.1242323,0.08794515
,0.1234096,0.1232932,0.1206808,0.1255962,0.1818882,0.1362285,0.08696433
,0.1077652,0.1063785,0.1450362,0.1145909,0.1157188,0.1237322,0.1066479
,0.1461205,0.1039381,0.1251325,0.1302124,0.1081913,0.1554379,0.1117994
,0.1381325,0.1226248,0.08859109,0.1231175,0.1168881,0.09197488,0.09673067
,0.09728197,0.1405942,0.10273,0.1234545,0.1180957,0.1268895,0.08492523
,0.1346579,0.09788133,0.1036734,0.1505163,0.1298424,0.1175279,0.08899432
,0.1064446,0.105673,0.1144855,0.1098956,0.1077195,0.1218311,0.09155516
,0.1117441,0.1099511,0.105058,0.13679,0.1188985,0.1295458,0.1128251
,0.1180779,0.1015785,0.1214778,0.1251441,0.1407577,0.0985686,0.1223852
,0.124521,0.1335487,0.126341,0.1072052,0.09441516,0.1118425,0.09347941
,0.09694525,0.1100795,0.1214977,0.1346067,0.1461945,0.1195512,0.09710939
,0.1109935,0.1206786,0.1051513,0.1013284,0.1211324,0.1152493,0.09280239
,0.123717,0.1061808,0.1064483,0.1392334,0.1101252,0.1435761,0.09904082
,0.1681501,0.1001569,0.1093941,0.1257988,0.09546832,0.1141369,0.1411061
,0.1949252,0.137437,0.114025,0.1160865,0.1024476,0.1037801,0.09005619
,0.1253883,0.1095925,0.1101996,0.1141491,0.1088551,0.1038409,0.08419782
,0.1131554,0.1273103,0.1057679,0.1398339,0.1336755,0.1167652,0.07978389
,0.1333992,0.1238147,0.1041956,0.0998817,0.1263,0.1102166,0.09390632
,0.1235514,0.1085091,0.1131033,0.125746,0.1234717,0.09671074,0.09890627
,0.128979,0.1008988,0.0936516,0.1177102,0.122682,0.0895392,0.08255803
,0.2343209,0.1040946,0.1273997,0.188672,0.1073938,0.1029016,0.1278115
,0.1101197,0.1036511,0.08925093,0.129715,0.1353325,0.1033612,0.1267762
,0.1109575,0.1071713,0.1096344,0.1149694,0.1009262,0.09508661,0.09434099
,0.1035539,0.1282479,0.1104899,0.1366196,0.1116157,0.1030157,0.1011342
,0.1383003,0.1054314,0.1047749,0.1225816,0.1097536,0.0983227,0.1095898
,0.1191026,0.1113137,0.09236928,0.1212484,0.1376212,0.1362445,0.1342196
,0.1051544,0.1053653,0.101094,0.1047534,0.1177718,0.09359564,0.1151066
,0.1606641,0.1016123,0.104548,0.1106564,0.09977093,0.1327152,0.0876397
,0.1347581,0.1077646,0.1105019,0.09943729,0.1087606,0.1231507,0.1053547
,0.1099997,0.104574,0.1086863,0.1312186,0.1282923,0.1178131,0.1361457
,0.1095791,0.1275281,0.1107554,0.1069604,0.1118932,0.09693259,0.1090096
,0.1059079,0.09949293,0.1392727,0.1381931,0.1404951,0.1198299,0.09057437
,0.1010313,0.1092813,0.1201486,0.0945034,0.1162137,0.1000744,0.1416433
,0.1555642,0.1051719,0.1050476,0.1371548,0.09996944,0.1028981,0.1182529
,0.1028856,0.09511538,0.1111407,0.1602963,0.1464332,0.09427195,0.09959397
,0.1057441,0.1117246,0.1024684,0.1022771,0.1348198,0.08224605,0.1092769
,0.112133,0.1034671,0.1419335,0.1202038,0.1041221,0.1214265,0.09558383
,0.1298765,0.09755318,0.132407,0.1602394,0.1096715,0.1417857,0.1279018
,0.1016366,0.1156563,0.1059098,0.1185129,0.1129463,0.1020926,0.1296067
,0.1491899,0.09461124,0.1041591,0.1273198,0.150142,0.1026256,0.1022558
,0.1092664,0.1184356,0.1017977,0.1033595,0.114284,0.1235525,0.105422
,0.1089164,0.1137302,0.1014316,0.09576265,0.1060397,0.08975525,0.09747165
,0.1165553,0.1012342,0.109651,0.1061732,0.1055551,0.1236146,0.09736659
,0.1054423,0.1004592,0.1625905,0.1110964,0.1041088,0.1721193,0.08894946
,0.1297261,0.142489,0.09439365,0.1129863,0.1199556,0.09955127,0.09141158
,0.1213297,0.09868191,0.1169812,0.09659337,0.1261499,0.0929346,0.115506
,0.1258232,0.08437688,0.1048942,0.1506146,0.1036369,0.1048252,0.1099317
,0.103632,0.1217081,0.1303356,0.1377781,0.1073256,0.1409675,0.1324935
,0.1233835,0.1074538,0.1428883,0.2166554,0.1207917,0.1477332,0.109788
,0.1220612,0.1650912,0.11758,0.129749,0.1302028,0.10765,0.08936973
,0.1186261,0.1200593,0.1068253,0.1324231,0.1115577,0.1300843,0.103874
,0.1112312,0.1048822,0.09874153,0.1067081,0.1028418,0.1014921,0.08868677
,0.1194155,0.1069434,0.1399401,0.1840548,0.1115063,0.08690216,0.0819453
,0.2075735,0.1086615,0.1254593,0.1059766,0.09223068,0.09739334,0.09739463
,0.124594,0.1046374,0.1186947,0.1659284,0.095234,0.1422832,0.1187286
,0.1079795,0.1131407,0.1091243,0.1104068,0.1108452,0.08923924,0.09554447
,0.1288169,0.1087555,0.1147759,0.1207327,0.1344122,0.1302247,0.08447832
,0.1261466,0.1342103,0.1069457,0.1225954,0.120657,0.1118985,0.131315
,0.1426894,0.1122442,0.1043613,0.144329,0.1135908,0.1259697,0.1182241
,0.1432442,0.130694,0.09743393,0.1491402,0.1189826,0.09553213,0.1121199
,0.1019423,0.1239763,0.1070276,0.1130435,0.1112955,0.09517035,0.1068496
,0.1152087,0.1164934,0.1062729,0.1456268,0.1330247,0.1057578,0.1068803
,0.1444139,0.1080226,0.126295,0.1023637,0.1076375,0.1704214,0.1272647
,0.1190318,0.09572415,0.1341347,0.1235527,0.1286646,0.1187798,0.08915648
,0.1158499,0.1151655,0.1179657,0.1185733,0.117512,0.0881721,0.08664988
,0.1162677,0.09263987,0.1076531,0.1149503,0.1091337,0.1115853,0.08988549
,0.106731,0.09548661,0.1102905,0.09411983,0.1279223,0.09977568,0.08881826
,0.1089226,0.08719185,0.1041752,0.1540233,0.159062,0.09801944,0.1809915
,0.1013466,0.1128982,0.1130086,0.1186815,0.1161917,0.1006604,0.09458334
,0.1349643,0.107793,0.1263132,0.1900367,0.1132389,0.1127445,0.1039798
,0.1083065,0.1120835,0.1265491,0.1245046,0.110057,0.1087783,0.08834663
,0.1744552,0.1050766,0.09699913,0.1179596,0.1259253,0.1054482,0.09401269
,0.1325192,0.1020006,0.1633614,0.1683476,0.09847726,0.1090673,0.09373484
,0.1304189,0.1267999,0.1299329,0.100122,0.1472102,0.09474776,0.1067323
,0.1068952,0.0914045,0.1095934,0.1245546,0.1087171,0.0980441,0.1335816
,0.1137879,0.09420188,0.09608361,0.1091575,0.09772518,0.1227584,0.09862551
,0.1044711,0.1093526,0.1058142,0.1423003,0.1074548,0.09257211,0.121585
,0.1354303,0.1064024,0.1182799,0.1883097,0.1080128,0.1162904,0.09483846
,0.1213904,0.1022524,0.1332788,0.09639452,0.1049718,0.1337446,0.134337
,0.1406299,0.1029303,0.1107849,0.1195663,0.1134383,0.09807616,0.1004663
,0.1053138,0.1031211,0.1157615,0.1115294,0.1240944,0.1088659,0.09582033
,0.1234517,0.1132788,0.1173447,0.1081166,0.1123834,0.1026223,0.1348716
,0.1258676,0.1231281,0.1270356,0.1517372,0.1295555,0.1044556,0.1066794
,0.1101481,0.1194525,0.168878,0.1191937,0.118762,0.08726586,0.09832209
,0.1105386,0.09901168,0.1414725,0.1121954,0.1412914,0.1206894,0.1079489
,0.1662584,0.1162817,0.1035259,0.1964109,0.1464861,0.1026025,0.1251504
